2019-10-23 17:14:32,2019-10-23 17:15:05,IP Address,129.170.194.146,100,33,True,2019-10-23 17:15:06,R_3qWGNDdeMcCjiV2,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,5,5,"$150,000+",0
2019-10-23 17:17:35,2019-10-23 17:18:07,IP Address,129.170.194.145,100,32,True,2019-10-23 17:18:07,R_3qO4zToNCWFJG7T,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,7,"$150,000+",0
2019-10-23 17:19:49,2019-10-23 17:21:13,IP Address,129.170.194.146,100,84,True,2019-10-23 17:21:14,R_2eRPgtm7fyKfKYj,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,5,6,"$100,000 to $149,999",0
2019-10-23 17:21:23,2019-10-23 17:22:07,IP Address,129.170.194.163,100,44,True,2019-10-23 17:22:07,R_RUcStH7ziYnAq8V,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,4,7,"$100,000 to $149,999",0
2019-10-23 17:22:00,2019-10-23 17:22:39,IP Address,129.170.194.186,100,39,True,2019-10-23 17:22:39,R_2e2z5XFjlD8nfOm,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,7,8,"$100,000 to $149,999",0
2019-10-23 16:51:05,2019-10-23 17:28:32,IP Address,129.170.194.163,100,2246,True,2019-10-23 17:28:32,R_24iwuaotR1Y5Znd,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,6,7,"$100,000 to $149,999",0
2019-10-23 17:28:52,2019-10-23 17:29:25,IP Address,129.170.194.186,100,32,True,2019-10-23 17:29:25,R_8CguPphZHE8eWFX,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,5,7,"$150,000+",0
2019-10-23 17:29:11,2019-10-23 17:29:59,IP Address,129.170.194.176,100,48,True,2019-10-23 17:29:59,R_0lcylaVPkVn1rG1,,,,,43.701904296875,-72.2826995849609375,anonymous,EN,7,8,"$100,000 to $149,999",0
2019-10-23 17:34:51,2019-10-23 17:35:52,IP Address,129.170.194.190,100,61,True,2019-10-23 17:35:52,R_3KT2z0V4235MbdC,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,8,7,"$100,000 to $149,999",0
2019-10-23 17:37:57,2019-10-23 17:39:13,IP Address,129.170.194.147,100,75,True,2019-10-23 17:39:13,R_1DBhKj4voqpCLze,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,8,7,"$100,000 to $149,999",0
2019-10-23 17:41:01,2019-10-23 17:41:40,IP Address,129.170.212.151,100,39,True,2019-10-23 17:41:40,R_3Rw5e6ZeJYB7eOA,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,6,7,"$150,000+",0
2019-10-23 17:46:32,2019-10-23 17:48:19,IP Address,129.170.194.189,100,106,True,2019-10-23 17:48:19,R_1PZ3lQqJLkITLby,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,6,7,"$100,000 to $149,999",0
2019-10-23 17:48:50,2019-10-23 17:49:23,IP Address,129.170.245.227,100,32,True,2019-10-23 17:49:23,R_2EERK3hyNR06xqg,,,,,43.704498291015625,-72.285003662109375,anonymous,EN,7,6,"$100,000 to $149,999",0
